101年度綜稅所得總額各縣市鄉鎮村里統計分析表-縣市別：彰化縣,單位：金額(千元)
鄉鎮市區,村里,納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
埔鹽鄉,新水村,347,226097,652,472,280,806,665.51,102.14
埔鹽鄉,三省村,302,191364,634,509,294,760,552.63,87.21
埔鹽鄉,南新村,297,185857,626,479,295,814,579.26,92.57
埔鹽鄉,其　他,3,1071,357,433,296,456,172.72,48.39
埔鹽鄉,合　計,7159,4536359,634,480,292,778,610.67,96.37
埔心鄉,東門村,996,675135,678,516,311,851,594.68,87.73
埔心鄉,埔心村,325,208858,643,497,318,778,599.63,93.31
埔心鄉,義民村,408,280937,689,535,330,846,577.97,83.94
埔心鄉,油車村,329,193495,588,473,288,749,442.7,75.27
埔心鄉,瓦北村,486,340138,700,488,294,794,711.65,101.68
埔心鄉,瓦中村,551,332815,604,457,293,727,495.34,82.01
埔心鄉,瓦南村,375,237957,635,489,315,777,533.25,84.04
埔心鄉,太平村,560,348099,622,470,298,767,529.42,85.17
埔心鄉,經口村,631,485620,770,549,315,907,2308.62,299.97
埔心鄉,大華村,121,81347,672,475,281,815,623.9,92.8
埔心鄉,仁里村,286,175297,613,475,319,734,500.6,81.67
埔心鄉,舊館村,427,297081,696,493,302,839,724.9,104.19
埔心鄉,南館村,267,157580,590,465,300,726,454.5,77.01
埔心鄉,新館村,191,107382,562,428,277,651,465.3,82.76
埔心鄉,羅厝村,280,154779,553,477,305,696,364.92,66.02
埔心鄉,芎蕉村,466,289771,622,494,332,745,481.42,77.42
埔心鄉,梧鳳村,203,115275,568,493,301,721,443.28,78.06
埔心鄉,二重村,330,207499,629,496,296,755,551.36,87.69
埔心鄉,埤霞村,217,124803,575,468,275,714,443.14,77.05
埔心鄉,埤腳村,207,115430,558,425,278,700,479.03,85.9
埔心鄉,其　他,4,3536,884,534,427,991,879.62,99.49
埔心鄉,合　計,7660,4932837,644,491,302,787,848.22,131.72
永靖鄉,永東村,197,130080,660,528,300,841,512.86,77.67
永靖鄉,永西村,463,346546,748,531,302,900,908.73,121.41
永靖鄉,永北村,602,418860,696,523,322,821,684.52,98.38
永靖鄉,永南村,518,331480,640,496,298,764,601.86,94.05
永靖鄉,港西村,484,297962,616,487,314,812,460.04,74.73
永靖鄉,五福村,349,218537,626,520,311,750,510.55,81.53
永靖鄉,湳港村,291,181138,622,471,267,763,575.39,92.44
永靖鄉,新莊村,241,148624,617,443,289,757,540.06,87.57
永靖鄉,浮圳村,287,175440,611,484,331,760,457.81,74.89
永靖鄉,瑚璉村,699,433668,620,483,287,781,511.3,82.41
永靖鄉,五汴村,445,331518,745,508,291,869,1030.01,138.26
永靖鄉,光雲村,410,259283,632,505,292,789,515.18,81.46
永靖鄉,東寧村,449,280771,625,470,282,763,563.74,90.15
永靖鄉,永興村,436,302596,694,518,327,819,945.27,136.2
永靖鄉,崙子村,399,269834,676,498,323,837,625.09,92.43
永靖鄉,獨鰲村,209,128015,613,484,299,770,581.36,94.91
永靖鄉,敦厚村,183,117109,640,510,325,832,493.69,77.15
永靖鄉,崙美村,156,91539,587,455,281,655,534.94,91.16
永靖鄉,同安村,180,109468,608,455,303,747,532.34,87.53
永靖鄉,同仁村,186,111025,597,454,280,760,503.81,84.4
永靖鄉,四芳村,149,83728,562,474,328,753,377.3,67.14
永靖鄉,湳墘村,183,102907,562,461,272,714,470.08,83.59
永靖鄉,福興村,251,177252,706,506,327,851,703.97,99.69
永靖鄉,竹子村,278,164339,591,491,318,699,439.69,74.38
永靖鄉,其　他,5,2123,425,434,305,529,138.15,32.53
永靖鄉,合　計,8050,5213844,648,496,302,793,638.84,98.64
社頭鄉,社頭村,786,561423,714,553,331,870,608.63,85.21
社頭鄉,廣興村,1336,808505,605,491,318,745,501.18,82.82
社頭鄉,仁雅村,819,567952,693,549,334,854,576.74,83.17
社頭鄉,崙雅村,263,186577,709,512,302,890,658.21,92.78
社頭鄉,美雅村,311,203335,654,553,327,821,461.32,70.56
社頭鄉,里仁村,268,172368,643,512,334,820,479.87,74.61
社頭鄉,舊社村,384,240709,627,472,264,761,606.45,96.75
社頭鄉,松竹村,273,175167,642,510,309,809,504.97,78.7
社頭鄉,東興村,375,225816,602,500,322,718,441.53,73.32
社頭鄉,廣福村,239,156829,656,483,334,796,588.06,89.62
社頭鄉,橋頭村,508,357200,703,498,302,788,887.35,126.2
社頭鄉,湳底村,404,240558,595,469,279,750,489.3,82.17
社頭鄉,新厝村,363,244817,674,535,314,835,544.97,80.8
社頭鄉,張厝村,315,189592,602,484,286,764,492.27,81.79
社頭鄉,埤斗村,244,152959,627,515,319,742,599.22,95.59
社頭鄉,清水村,305,204898,672,486,302,758,1015.4,151.15
社頭鄉,山湖村,288,188257,654,481,320,791,603.45,92.32
社頭鄉,朝興村,272,183902,676,505,347,822,555.93,82.23
社頭鄉,仁和村,187,126455,676,506,325,826,528.95,78.22
社頭鄉,泰安村,261,173311,664,485,323,777,590.65,88.95
社頭鄉,平和村,241,144053,598,510,310,737,442.11,73.96
社頭鄉,龍井村,207,114347,552,479,292,757,366.84,66.41
社頭鄉,湳雅村,365,245240,672,538,368,829,526.74,78.4
社頭鄉,協和村,542,337594,623,521,347,756,476.42,76.49
社頭鄉,其　他,5,3819,764,562,497,717,579.94,75.93
社頭鄉,合　計,9561,6205682,649,510,318,790,581.48,89.59
二水鄉,十五村,174,102512,589,514,360,738,465.44,79
二水鄉,合和村,204,123020,603,442,283,781,529.68,87.84
二水鄉,上豊村,230,132983,578,520,293,760,376.09,65.05
二水鄉,過圳村,151,83096,550,456,308,667,431,78.32
二水鄉,五伯村,148,107499,726,525,319,817,739.06,101.75
二水鄉,光化村,294,213772,727,554,362,953,616.51,84.79
二水鄉,文化村,278,214626,772,577,342,938,808.3,104.7
二水鄉,二水村,247,175509,711,567,350,948,519.48,73.11
二水鄉,聖化村,132,92673,702,569,356,870,505.52,72
二水鄉,裕民村,254,176165,694,559,379,904,487.91,70.35
二水鄉,惠民村,189,125506,664,552,358,893,444.62,66.96
二水鄉,大園村,186,116371,626,534,322,786,472.93,75.59
二水鄉,修仁村,192,126404,658,539,336,842,537.48,81.64
二水鄉,源泉村,144,117628,817,640,362,1037,756.95,92.67
二水鄉,倡和村,118,66046,560,455,325,660,382.44,68.33
二水鄉,復興村,229,140792,615,502,300,795,461.42,75.05
二水鄉,合興村,142,88363,622,518,334,731,462.14,74.27
二水鄉,其　他,4,3340,835,862,567,1130,413.32,49.49
二水鄉,合　計,3316,2206305,665,531,335,848,553.75,83.23
田尾鄉,田尾村,270,179758,666,464,267,810,709.5,106.57
田尾鄉,豐田村,138,82258,596,494,305,748,469.13,78.7
田尾鄉,饒平村,663,493839,745,542,315,926,669.34,89.86
田尾鄉,北曾村,368,251423,683,508,318,784,790.47,115.7
田尾鄉,南曾村,319,222836,699,510,318,825,758.37,108.56
田尾鄉,睦宜村,226,136858,606,462,293,699,544.82,89.97
田尾鄉,新生村,325,208085,640,499,316,782,571.91,89.32
田尾鄉,北鎮村,312,190029,609,473,282,751,504.26,82.79
田尾鄉,南鎮村,122,76137,624,538,334,834,455.61,73.01
田尾鄉,福田村,191,128222,671,537,312,834,550.62,82.02
田尾鄉,新興村,283,187607,663,495,341,777,552.76,83.38
田尾鄉,打簾村,317,200245,632,500,288,798,532.04,84.23
田尾鄉,溪畔村,296,208622,705,520,311,897,652.2,92.54
田尾鄉,柳鳳村,181,119155,658,506,306,779,645.45,98.05
田尾鄉,陸豐村,171,112389,657,518,320,795,692.89,105.42
田尾鄉,海豐村,279,193031,692,504,312,734,954.46,137.95
田尾鄉,仁里村,351,198435,565,469,302,715,390.92,69.15
田尾鄉,新厝村,55,30330,551,421,295,612,429.13,77.82
田尾鄉,溪頂村,184,111724,607,427,253,709,728.29,119.94
田尾鄉,正義村,228,195626,858,585,324,941,1386.36,161.58
田尾鄉,其　他,2,1239,620,620,530,709,254.32,41.05
田尾鄉,合　計,5281,3527848,668,504,304,803,693.39,103.8
埤頭鄉,和豊村,553,362379,655,503,298,796,606.63,92.57
埤頭鄉,興農村,398,252299,634,473,285,791,594.31,93.75
埤頭鄉,埤頭村,413,275612,667,528,297,813,559.86,83.89
埤頭鄉,豊崙村,553,357062,646,500,309,786,583.31,90.34
埤頭鄉,永豊村,352,245698,698,536,333,830,634.63,90.92
埤頭鄉,崙子村,324,218275,674,549,325,830,528.45,78.44
埤頭鄉,合興村,878,609479,694,535,330,873,577.9,83.25
埤頭鄉,平原村,500,339246,678,524,305,883,591.56,87.19
埤頭鄉,崙腳村,173,123286,713,531,304,843,661.88,92.88
埤頭鄉,元埔村,116,101295,873,561,331,963,1890.23,216.46
埤頭鄉,芙朝村,351,232001,661,510,331,804,543.78,82.27
埤頭鄉,新庄村,248,174060,702,513,329,786,694.36,98.93
埤頭鄉,陸嘉村,169,113925,674,516,339,867,718.54,106.59
埤頭鄉,竹圍村,222,153081,690,555,332,894,561.43,81.42
埤頭鄉,中和村,319,214576,673,524,312,841,595.01,88.46
埤頭鄉,庄內村,211,150586,714,513,313,754,1406.08,197.02
埤頭鄉,大湖村,216,133064,616,506,314,704,466.5,75.73
埤頭鄉,其　他,1,311,311,311,311,311,0,0
埤頭鄉,合　計,5997,4056236,676,518,312,828,684.26,101.16
芳苑鄉,芳苑村,151,96137,637,522,342,761,584.7,91.84
芳苑鄉,芳中村,65,37658,579,534,367,766,335.44,57.9
芳苑鄉,仁愛村,141,108101,767,598,312,1008,640.47,83.54
芳苑鄉,信義村,90,65202,724,526,340,687,859.56,118.65
芳苑鄉,後寮村,200,126855,634,481,327,776,578.97,91.28
芳苑鄉,三合村,495,323814,654,502,328,823,620.42,94.84
芳苑鄉,永興村,207,127124,614,485,306,737,529.11,86.16
芳苑鄉,頂廍村,96,66898,697,467,333,813,697.15,100.04
芳苑鄉,五俊村,75,44669,596,464,310,644,980.51,164.63
芳苑鄉,王功村,335,196242,586,483,304,763,430.27,73.45
芳苑鄉,博愛村,107,66032,617,496,332,807,414.7,67.2
芳苑鄉,和平村,107,56323,526,415,264,640,462.55,87.87
芳苑鄉,興仁村,187,116835,625,488,328,758,530.59,84.92
芳苑鄉,民生村,121,73973,611,468,328,756,557.79,91.24
芳苑鄉,新寶村,235,124747,531,445,293,643,412.21,77.65
芳苑鄉,漢寶村,613,373279,609,452,282,697,674.31,110.74
芳苑鄉,路上村,106,64299,607,519,342,787,391.44,64.53
芳苑鄉,路平村,130,89143,686,516,352,929,501.06,73.07
芳苑鄉,三成村,167,97678,585,500,273,781,467.88,79.99
芳苑鄉,福榮村,100,63675,637,557,318,817,457.65,71.87
芳苑鄉,新街村,125,79667,637,534,342,780,521.27,81.79
芳苑鄉,草湖村,268,170616,637,515,308,781,547.7,86.03
芳苑鄉,建平村,355,212406,598,485,280,795,489.75,81.85
芳苑鄉,新生村,189,105632,559,424,279,654,655.15,117.22
芳苑鄉,文津村,150,84128,561,481,326,732,360.29,64.24
芳苑鄉,崙腳村,125,73042,584,425,264,725,581.66,99.54
芳苑鄉,其　他,4,1685,421,436,272,586,212.08,50.33
芳苑鄉,合　計,4944,3045861,616,483,306,765,565.66,91.82
大城鄉,潭墘村,216,150924,699,556,316,886,609.36,87.21
大城鄉,上山村,185,109139,590,464,307,731,471.48,79.92
大城鄉,東城村,297,188329,634,480,324,821,551.53,86.98
大城鄉,大城村,234,144285,617,517,352,789,467.56,75.83
大城鄉,西城村,178,104796,589,468,302,736,468.88,79.64
大城鄉,山腳村,201,127265,633,518,296,801,529.8,83.68
大城鄉,永和村,112,71749,641,536,305,756,478.31,74.67
大城鄉,菜寮村,184,115700,629,511,288,828,465.85,74.09
大城鄉,公館村,153,101078,661,536,366,838,484.22,73.3
大城鄉,頂庄村,107,70894,663,518,338,946,493.46,74.48
大城鄉,臺西村,128,73074,571,456,282,738,521.48,91.34
大城鄉,東港村,191,115249,603,490,308,775,471.39,78.12
大城鄉,西港村,141,83112,589,504,305,741,449.2,76.21
大城鄉,豐美村,145,90818,626,496,360,768,513.93,82.05
大城鄉,三豐村,80,57526,719,543,294,937,739.79,102.88
大城鄉,其　他,0,0,0,0,0,0,0,0
大城鄉,合　計,2552,1603940,629,504,315,801,513.62,81.72
竹塘鄉,竹元村,249,168745,678,501,325,816,704.82,104
竹塘鄉,竹塘村,479,340436,711,584,345,918,526.39,74.06
竹塘鄉,小西村,155,118345,764,614,381,890,797.13,104.4
竹塘鄉,五庄村,282,175173,621,470,286,793,553.71,89.14
竹塘鄉,樹腳村,118,65504,555,517,329,657,362.5,65.3
竹塘鄉,田頭村,217,147366,679,537,328,839,573.25,84.41
竹塘鄉,新廣村,233,159816,686,540,335,815,583.93,85.13
竹塘鄉,溪墘村,73,48585,666,580,387,837,460.79,69.24
竹塘鄉,竹林村,137,85581,625,489,336,732,491.55,78.69
竹塘鄉,土庫村,89,55910,628,491,291,697,740.48,117.87
竹塘鄉,內新村,104,65206,627,542,301,771,472.77,75.4
竹塘鄉,長安村,130,83560,643,544,335,901,427.45,66.5
竹塘鄉,永安村,87,49273,566,533,292,719,419.7,74.11
竹塘鄉,民靖村,150,109381,729,543,345,803,862.57,118.29
竹塘鄉,其　他,2,607,303,303,280,327,65.8,21.68
竹塘鄉,合　計,2505,1673490,668,535,328,827,593.17,88.79
溪州鄉,溪厝村,433,272535,629,499,311,784,561.75,89.25
溪州鄉,坑厝村,162,93313,576,478,303,754,415.58,72.15
溪州鄉,瓦厝村,249,159883,642,470,291,829,575.36,89.61
溪州鄉,溪州村,409,342017,836,565,355,933,1759.55,210.41
溪州鄉,尾厝村,416,292793,704,532,323,873,613.75,87.2
溪州鄉,東州村,461,354668,769,495,319,842,1207.41,156.94
溪州鄉,舊眉村,296,220772,746,582,325,839,676.47,90.7
溪州鄉,圳寮村,293,168091,574,436,281,653,594.95,103.71
溪州鄉,西畔村,427,240369,563,460,293,716,454.05,80.66
溪州鄉,成功村,353,226989,643,490,295,845,523.88,81.47
溪州鄉,大庄村,357,235179,659,478,321,780,600.76,91.2
溪州鄉,柑園村,207,119165,576,421,286,645,589.88,102.47
溪州鄉,潮洋村,181,99495,550,439,270,708,436.56,79.42
溪州鄉,張厝村,132,86388,654,495,264,846,624.93,95.49
溪州鄉,菜公村,162,106675,658,484,254,847,688.53,104.56
溪州鄉,三圳村,248,166784,673,528,320,881,556.33,82.72
溪州鄉,三條村,174,110538,635,464,296,766,574.05,90.36
溪州鄉,水尾村,287,203467,709,555,322,894,600.43,84.69
溪州鄉,榮光村,123,74249,604,543,336,773,538.61,89.23
溪州鄉,其　他,1,393,393,393,393,393,0,0
溪州鄉,合　計,5371,3573763,665,495,303,810,798.86,120.06
其　他,其　他,79,87758,1111,689,442,1205,1495.46,134.62
其　他,合　計,79,87758,1111,689,442,1205,1495.46,134.62
