area,year,adm,total,avg,mid,mid1,mid3,sd,cv
台南市後壁區,2011,4641,3198962,689,540,335,879,701.39,101.76
台南市後壁區,2012,4947,3585008,725,567,351,911,804.3,110.99
台南市後壁區,2013,4897,3410880,697,543,346,880,648.43,93.1
台南市後壁區,2014,4893,3524795,720,560,356,905,671.32,93.19
台南市後壁區,2015,4855,3539881,729,567,362,930,621.2,85.2
台南市後壁區,2016,4896,3560070,727,560,354,932,655.01,90.08
台南市東山區,2009,3230,1843141,571,455,286,715,476.76,83.55
台南市東山區,2010,3316,1959145,591,464,289,726,582.83,98.65
台南市東山區,2011,3393,2120226,625,483,301,773,563.16,90.12
台南市東山區,2012,3522,2327928,661,509,325,808,612.58,92.68
台南市東山區,2013,3499,2198530,628,487,305,788,562.11,89.46
台南市東山區,2014,3460,2279104,659,511,328,812,586.22,89
台南市東山區,2015,3420,2321765,679,526,332,830,616.64,90.83
台南市東山區,2016,3444,2332698,677,528,339,839,588.05,86.82
台南市麻豆區,2009,10051,6545966,651,503,310,834,568.87,87.35
台南市麻豆區,2010,10273,6989785,680,514,318,851,685.24,100.71
台南市麻豆區,2011,10538,7414525,704,532,328,878,676.13,96.1
台南市麻豆區,2012,10980,8203413,747,565,350,928,713.12,95.45
台南市麻豆區,2013,10950,8062916,736,555,343,922,672.46,91.32
台南市麻豆區,2014,11002,8574994,779,567,359,954,972.44,124.77
台南市麻豆區,2015,11032,8658295,785,580,370,968,762.79,97.19
台南市麻豆區,2016,11192,8779495,784,581,368,962,769.33,98.07
台南市下營區,2009,4637,2864773,618,494,314,796,504.7,81.69
台南市下營區,2010,4753,3008302,633,505,314,816,496.77,78.49
台南市下營區,2011,4832,3190081,660,523,328,835,577.9,87.53
台南市下營區,2012,5249,3640079,693,546,345,872,589.95,85.07
台南市下營區,2013,5234,3581673,684,536,336,870,569.94,83.29
台南市下營區,2014,5236,3747887,716,546,353,908,609.94,85.21
台南市下營區,2015,5222,3791431,726,558,356,924,627.51,86.43
台南市下營區,2016,5243,3824858,730,563,363,932,613.91,84.15
台南市六甲區,2009,4707,2956061,628,489,306,801,569.1,90.62
台南市六甲區,2010,4793,3098844,647,514,318,822,565.24,87.43
台南市六甲區,2011,4872,3289601,675,531,335,850,583.5,86.42
台南市六甲區,2012,5085,3609892,710,561,355,892,583.23,82.16
台南市六甲區,2013,5092,3534865,694,549,349,872,566.99,81.68
台南市六甲區,2014,5137,3693563,719,567,357,900,585.11,81.38
台南市六甲區,2015,5133,3743333,729,569,365,898,628.77,86.22
台南市六甲區,2016,5187,3779046,729,570,359,911,615.08,84.42
台南市官田區,2009,4471,2752441,616,491,312,788,491.85,79.9
台南市官田區,2010,4629,2930892,633,497,314,792,555.54,87.74
台南市官田區,2011,4652,3104883,667,525,332,845,533.57,79.94
台南市官田區,2012,5020,3505812,698,545,341,884,594.09,85.07
台南市官田區,2013,5043,3420634,678,533,339,864,562.97,83
台南市官田區,2014,5105,3646654,714,552,356,894,729.37,102.11
台南市官田區,2015,5085,3712124,730,565,370,914,645.8,88.46
台南市官田區,2016,5229,3800640,727,563,374,907,649.43,89.35
台南市大內區,2009,1892,1071773,566,459,304,691,465.03,82.09
台南市大內區,2010,1945,1128518,580,469,305,721,464.37,80.03
台南市大內區,2011,1919,1162788,606,490,324,757,472.38,77.96
台南市大內區,2012,1978,1245379,630,504,330,787,520.17,82.62
台南市大內區,2013,1899,1179265,621,492,317,786,508.92,81.95
台南市大內區,2014,1894,1205738,637,503,335,806,508.11,79.81
台南市大內區,2015,1845,1195066,648,516,346,806,493.94,76.26
台南市大內區,2016,1862,1192643,641,517,343,800,499.47,77.98
台南市佳里區,2009,12224,7875326,644,484,302,801,645.07,100.13
台南市佳里區,2010,12555,8308596,662,497,309,827,676.08,102.16
台南市佳里區,2011,13003,8986276,691,515,318,848,720.42,104.24
台南市佳里區,2012,13994,10368947,741,551,341,921,728.97,98.38
台南市佳里區,2013,14115,10297625,730,539,335,902,775.23,106.26
台南市佳里區,2014,14434,10851701,752,560,345,928,901.65,119.93
台南市佳里區,2015,14613,11248254,770,578,361,951,806.16,104.73
台南市佳里區,2016,14784,11408699,772,575,359,961,796.22,103.18
台南市西港區,2009,4529,2646948,584,462,297,716,493.29,84.4
台南市西港區,2010,4670,2800381,600,475,300,740,509.08,84.9
台南市西港區,2011,4793,2997290,625,488,314,767,545.88,87.29
台南市西港區,2012,5116,3339317,653,508,323,798,557.54,85.42
台南市西港區,2013,5100,3246035,636,497,319,781,549.72,86.37
台南市西港區,2014,5264,3507252,666,510,327,812,605.56,90.89
台南市西港區,2015,5351,3683325,688,524,341,836,667.45,96.96
台南市西港區,2016,5452,3768381,691,529,341,843,704.85,101.98
台南市七股區,2009,3402,1877883,552,429,282,671,507.55,91.95
台南市七股區,2010,3518,2008562,571,443,291,686,586.46,102.72
台南市七股區,2011,3540,2072597,585,464,296,702,624.68,106.7
台南市七股區,2012,3763,2284006,607,473,300,731,670.03,110.39
台南市七股區,2013,3672,2167233,590,466,303,721,534.18,90.51
台南市七股區,2014,3658,2289937,626,487,314,749,612.65,97.87
台南市七股區,2015,3670,2300673,627,496,322,765,565.56,90.22
台南市七股區,2016,3700,2364723,639,507,320,783,574.63,89.91
台南市將軍區,2009,3199,1719779,538,430,289,660,440.93,82.02
台南市將軍區,2010,3286,1807429,550,441,293,672,456.92,83.07
台南市將軍區,2011,3376,1965896,582,459,301,707,698.56,119.96
台南市將軍區,2012,3507,2105506,600,482,318,736,498.98,83.11
台南市將軍區,2013,3430,2033084,593,472,307,731,492.99,83.17
台南市將軍區,2014,3433,2112535,615,488,321,763,543.66,88.35
台南市將軍區,2015,3446,2175003,631,503,332,781,536.02,84.92
台南市將軍區,2016,3430,2192617,639,506,331,789,549.07,85.89
台南市北門區,2009,1789,975114,545,432,288,670,429.9,78.87
台南市北門區,2010,1821,1041378,572,456,299,700,509.31,89.06
台南市北門區,2011,1833,1065607,581,461,300,693,497.07,85.5
台南市北門區,2012,1928,1182541,613,486,321,747,520.5,84.86
台南市北門區,2013,1915,1164459,608,476,309,724,537.72,88.43
台南市北門區,2014,1893,1176018,621,501,320,752,514.93,82.89
台南市北門區,2015,1887,1212997,643,514,329,792,541.36,84.22
台南市北門區,2016,1854,1202624,649,522,335,789,536.8,82.76
台南市學甲區,2009,5392,3146558,584,464,300,731,474.95,81.39
台南市學甲區,2010,5500,3324847,605,476,302,753,515.85,85.33
台南市學甲區,2011,5599,3545868,633,493,308,773,604.46,95.44
台南市學甲區,2012,5893,3908493,663,511,327,825,620.19,93.51
台南市學甲區,2013,5843,3824580,655,502,317,812,657.58,100.46
台南市學甲區,2014,5948,4034091,678,522,333,845,715.21,105.45
台南市學甲區,2015,5872,4078194,695,537,347,865,626.22,90.17
台南市學甲區,2016,5879,4134488,703,546,352,866,629.72,89.54
台南市新化區,2009,8856,5693205,643,489,303,796,613.81,95.48
台南市新化區,2010,9177,5990955,653,489,310,812,581.49,89.07
台南市新化區,2011,9357,6397308,684,516,326,843,627.09,91.72
台南市新化區,2012,9847,7082716,719,540,335,885,665,92.45
台南市新化區,2013,9765,6908551,707,530,323,881,649.28,91.77
台南市新化區,2014,9895,7398903,748,546,340,909,1093.94,146.3
台南市新化區,2015,10031,7442111,742,548,344,917,720.34,97.09
台南市新化區,2016,10206,7526855,737,555,341,911,711.04,96.41
台南市善化區,2009,9639,6850099,711,539,327,905,657.04,92.45
台南市善化區,2010,9940,7525216,757,556,341,945,766.17,101.2
台南市善化區,2011,10300,8329751,809,589,362,1010,857.5,106.03
台南市善化區,2012,11063,9313522,842,623,376,1062,876.42,104.1
台南市善化區,2013,11332,9720050,858,628,372,1080,994.19,115.91
台南市善化區,2014,11847,11015839,930,666,396,1157,1482.83,159.47
台南市善化區,2015,12213,11963178,980,694,413,1214,1362.79,139.13
台南市善化區,2016,12564,12518205,996,700,413,1235,1283.38,128.81
台南市新市區,2009,8109,5222503,644,500,316,800,581.23,90.25
台南市新市區,2010,8373,5565861,665,510,327,830,623.48,93.79
台南市新市區,2011,8722,6235384,715,540,343,891,657.96,92.04
台南市新市區,2012,9158,6866398,750,564,356,932,723.19,96.45
台南市新市區,2013,9153,6756439,738,552,342,912,867.15,117.47
台南市新市區,2014,9370,7353648,785,576,360,955,942.79,120.13
台南市新市區,2015,9523,7713089,810,593,372,1001,754.51,93.16
台南市新市區,2016,9800,7999163,816,598,377,1003,766.1,93.86
台南市安定區,2009,5751,3574415,622,469,302,752,966.81,155.55
台南市安定區,2010,5992,3908735,652,492,319,788,975.47,149.54
台南市安定區,2011,6103,4214707,691,515,332,825,1011.74,146.5
台南市安定區,2012,6457,4616350,715,537,343,864,1047.51,146.52
台南市安定區,2013,6491,4540539,700,529,333,850,987.51,141.17
台南市安定區,2014,6747,5048541,748,543,345,882,1303.4,174.19
台南市安定區,2015,6815,5047993,741,555,359,903,934,126.09
台南市安定區,2016,6929,5198125,750,563,358,907,974.21,129.86
台南市山上區,2009,1621,985606,608,472,307,742,599.21,98.55
台南市山上區,2010,1660,1048817,632,481,310,783,628.25,99.43
台南市山上區,2011,1649,1117075,677,508,329,827,772.68,114.06
台南市山上區,2012,1691,1176909,696,520,339,820,796.37,114.42
台南市山上區,2013,1654,1115545,674,504,339,817,641.58,95.13
台南市山上區,2014,1669,1168976,700,522,342,839,1193.5,170.4
台南市山上區,2015,1663,1124885,676,522,345,825,625.01,92.4
台南市山上區,2016,1676,1133696,676,531,351,826,635.05,93.88
台南市玉井區,2009,2323,1433960,617,481,302,775,524.73,85.01
台南市玉井區,2010,2346,1492071,636,487,307,808,546.52,85.93
台南市玉井區,2011,2391,1565488,655,495,318,828,561.28,85.73
台南市玉井區,2012,2583,1712235,663,508,321,835,600.84,90.64
台南市玉井區,2013,2509,1632650,651,502,313,834,540.75,83.1
台南市玉井區,2014,2507,1712646,683,525,332,855,584.3,85.53
台南市玉井區,2015,2489,1727687,694,536,349,857,589.84,84.98
台南市玉井區,2016,2486,1737558,699,536,357,856,587.07,84
台南市楠西區,2009,1448,833997,576,460,292,700,532.48,92.45
台南市楠西區,2010,1462,857826,587,458,290,713,603.11,102.79
台南市楠西區,2011,1425,878590,617,465,298,745,628.64,101.96
台南市楠西區,2012,1477,931471,631,502,321,775,617.93,97.98
台南市楠西區,2013,1482,924935,624,490,318,759,701.01,112.32
台南市楠西區,2014,1457,915387,628,500,319,768,513.53,81.74
台南市楠西區,2015,1443,926213,642,510,321,791,561.94,87.55
台南市楠西區,2016,1408,918252,652,506,318,835,530.41,81.33
台南市南化區,2009,1168,667427,571,457,311,698,497.98,87.15
台南市南化區,2010,1198,712484,595,474,312,727,534.17,89.82
台南市南化區,2011,1235,763137,618,487,335,740,558.16,90.33
台南市南化區,2012,1285,806128,627,500,325,754,627.95,100.1
台南市南化區,2013,1281,802651,627,487,315,776,548.68,87.57
台南市南化區,2014,1327,850631,641,502,331,788,527.34,82.27
台南市南化區,2015,1352,874066,646,504,335,788,523.38,80.96
台南市南化區,2016,1343,894245,666,521,342,818,544.81,81.82
台南市左鎮區,2009,746,413888,555,439,284,690,416.09,75
台南市左鎮區,2010,732,421905,576,451,302,722,467.8,81.16
台南市左鎮區,2011,731,465842,637,461,314,755,909.02,142.64
台南市左鎮區,2012,764,481763,631,493,324,794,543.27,86.15
台南市左鎮區,2013,719,454347,632,493,320,776,582.63,92.2
台南市左鎮區,2014,720,473404,658,511,329,817,653.04,99.32
台南市左鎮區,2015,726,477460,658,513,343,792,633.23,96.28
台南市左鎮區,2016,719,474300,660,506,334,789,658.23,99.78
台南市仁德區,2009,15751,10072313,639,484,305,786,695.89,108.82
台南市仁德區,2010,16173,10765115,666,501,317,820,646.08,97.06
台南市仁德區,2011,16557,11839403,715,533,333,879,723.37,101.16
台南市仁德區,2012,17781,13365715,752,563,349,924,772.69,102.79
台南市仁德區,2013,18123,13255390,731,555,342,911,700.36,95.75
台南市仁德區,2014,18454,14375274,779,577,354,950,938.98,120.54
台南市仁德區,2015,18743,14884768,794,595,369,986,799.26,100.64
台南市仁德區,2016,19295,15278772,792,593,363,984,911.05,115.05
台南市歸仁區,2009,14110,8971327,636,480,304,776,707.38,111.26
台南市歸仁區,2010,14454,9648830,668,498,316,808,774.87,116.08
台南市歸仁區,2011,14732,10592559,719,531,334,861,1022.93,142.27
台南市歸仁區,2012,15911,11866805,746,557,352,899,808.57,108.41
台南市歸仁區,2013,16100,11939165,742,547,346,895,1007.73,135.89
台南市歸仁區,2014,16478,12805805,777,571,360,930,1148.51,147.79
台南市歸仁區,2015,16796,13211509,787,580,367,947,1046.75,133.08
台南市歸仁區,2016,17209,13625007,792,590,370,955,1168.13,147.54
台南市關廟區,2009,7199,4064553,565,438,292,691,491.39,87.03
台南市關廟區,2010,7307,4291430,587,462,305,721,487.9,83.07
台南市關廟區,2011,7350,4638860,631,487,319,756,763.06,120.9
台南市關廟區,2012,7673,5184230,676,511,334,803,1181.37,174.85
台南市關廟區,2013,7617,5067236,665,500,327,798,1162.2,174.7
台南市關廟區,2014,7661,5560221,726,518,334,823,2310.89,318.4
台南市關廟區,2015,7748,5466907,706,530,343,839,1315.87,186.49
台南市關廟區,2016,7777,5545392,713,539,353,838,1402.49,196.69
台南市龍崎區,2009,694,381185,549,434,278,726,412.69,75.14
台南市龍崎區,2010,720,409518,569,459,291,711,435.1,76.5
台南市龍崎區,2011,685,410811,600,465,301,726,510.13,85.06
台南市龍崎區,2012,710,461947,651,500,327,789,601.72,92.48
台南市龍崎區,2013,697,438408,629,484,308,758,625.09,99.38
台南市龍崎區,2014,708,484167,684,511,329,793,855.57,125.11
台南市龍崎區,2015,700,453361,648,503,320,804,587.1,90.65
台南市龍崎區,2016,690,456124,661,518,324,806,601.07,90.93
台南市永康區,2009,46953,33327082,710,522,317,873,1063.11,149.78
台南市永康區,2010,48952,36363096,743,534,325,898,1681.98,226.43
台南市永康區,2011,51016,40341637,791,563,342,951,1893.46,239.45
台南市永康區,2012,55028,45535896,828,597,361,1004,1835.49,221.81
台南市永康區,2013,56150,45271092,806,586,351,985,1947.66,241.57
台南市永康區,2014,57541,48987486,851,606,363,1027,2751.53,323.2
台南市永康區,2015,58741,50548773,861,614,374,1048,2827.32,328.55
台南市永康區,2016,60170,51914315,863,619,377,1049,2770.27,321.08
高雄市鳳山區,2009,75675,55170381,729,547,325,928,954.54,130.93
高雄市鳳山區,2010,78011,58737897,753,555,328,947,1034.85,137.44
高雄市鳳山區,2011,80038,63456690,793,579,342,993,1088.28,137.26
高雄市鳳山區,2012,86115,70517562,819,612,365,1036,904.32,110.43
高雄市鳳山區,2013,86939,69925215,804,605,358,1024,825.54,102.64
高雄市鳳山區,2014,88578,73912614,834,620,367,1053,1073.94,128.7
高雄市鳳山區,2015,89871,75021627,835,626,373,1059,885.25,106.05
高雄市鳳山區,2016,92576,76656118,828,620,368,1056,873.67,105.51
高雄市鳥松區,2009,10749,11402725,1061,623,352,1186,2076.83,195.78
高雄市鳥松區,2010,11147,12455505,1117,639,358,1212,2804.58,251
高雄市鳥松區,2011,11309,13544634,1198,666,365,1283,2758.72,230.34
高雄市鳥松區,2012,11998,14237699,1187,698,391,1314,2267.38,191.07
高雄市鳥松區,2013,12093,14379510,1189,673,377,1265,4771.38,401.27
高雄市鳥松區,2014,12076,18057123,1495,696,388,1294,14091.82,942.41
高雄市鳥松區,2015,12290,15207707,1237,700,390,1277,5257.95,424.92
高雄市鳥松區,2016,12684,14837635,1170,688,383,1294,2662.18,227.58
高雄市仁武區,2009,16059,11179031,696,526,323,861,1309.96,188.18
高雄市仁武區,2010,16888,12044593,713,543,328,904,674.68,94.6
高雄市仁武區,2011,17688,13248379,749,566,338,953,701.59,93.67
高雄市仁武區,2012,19483,15505676,796,608,362,1009,717.07,90.1
高雄市仁武區,2013,19950,15552830,780,595,355,997,692.55,88.84
高雄市仁武區,2014,20432,16527644,809,611,362,1029,773.25,95.59
高雄市仁武區,2015,20968,17006628,811,610,367,1037,752.66,92.8
高雄市仁武區,2016,21851,17697285,810,614,365,1040,752.04,92.86
高雄市大社區,2009,6980,4660635,668,502,310,865,602.1,90.17
高雄市大社區,2010,7081,4940643,698,523,316,900,663.07,95.03
高雄市大社區,2011,7285,5349542,734,552,331,939,666.36,90.75
高雄市大社區,2012,7824,5968955,763,573,342,962,1023.42,134.15
高雄市大社區,2013,7952,5789372,728,559,337,940,641.16,88.07
高雄市大社區,2014,8065,6026735,747,574,346,964,663.82,88.83
高雄市大社區,2015,8256,6189314,750,579,354,955,654.42,87.29
高雄市大社區,2016,8481,6319909,745,576,355,947,658.71,88.4
高雄市大樹區,2009,7795,4819235,618,484,305,766,590.55,95.52
高雄市大樹區,2010,7871,5022283,638,495,308,785,680.39,106.63
高雄市大樹區,2011,7967,5294860,665,514,319,818,643.99,96.9
高雄市大樹區,2012,8577,6061325,707,545,338,874,782.34,110.7
高雄市大樹區,2013,8483,5795759,683,537,331,849,703.74,103
高雄市大樹區,2014,8550,6005710,702,548,346,869,726.79,103.47
高雄市大樹區,2015,8704,6102481,701,551,350,866,677.01,96.56
高雄市大樹區,2016,8845,6101304,690,550,346,852,604.43,87.62
高雄市大寮區,2009,21017,13713756,653,504,312,816,939.11,143.92
高雄市大寮區,2010,21435,14470968,675,516,319,839,957.65,141.85
高雄市大寮區,2011,21965,15501750,706,532,331,878,801.75,113.6
高雄市大寮區,2012,23627,16967321,718,559,349,898,661.04,92.05
高雄市大寮區,2013,23600,16700449,708,549,339,881,1141.88,161.36
高雄市大寮區,2014,24130,18107484,750,558,345,900,2650.37,353.19
高雄市大寮區,2015,24575,17774152,723,563,353,904,850.96,117.66
高雄市大寮區,2016,25658,18246165,711,555,346,890,799.38,112.41
高雄市林園區,2009,14074,9189143,653,517,321,838,510.04,78.12
高雄市林園區,2010,14433,9957221,690,534,335,878,551.46,79.93
高雄市林園區,2011,14689,10643151,725,556,352,924,589.15,81.31
高雄市林園區,2012,15369,11259443,733,580,367,945,558.14,76.19
高雄市林園區,2013,15297,10766332,704,564,353,906,542.53,77.08
高雄市林園區,2014,15385,11146943,725,584,365,933,555.78,76.71
高雄市林園區,2015,15600,11408497,731,594,375,941,554.79,75.86
高雄市林園區,2016,16035,11762291,734,587,375,945,562.92,76.74
高雄市岡山區,2009,22331,15533399,696,522,319,857,801.42,115.21
高雄市岡山區,2010,22849,16162867,707,534,317,883,796.23,112.56
高雄市岡山區,2011,23401,17862811,763,556,333,925,1693.28,221.83
高雄市岡山區,2012,25241,20845665,826,596,359,976,3186.06,385.78
高雄市岡山區,2013,25264,19895931,788,581,349,961,1936.7,245.92
高雄市岡山區,2014,25594,22843925,893,593,358,980,6560.42,735.02
高雄市岡山區,2015,26047,20909409,803,596,364,983,1387.64,172.86
高雄市岡山區,2016,26507,21200968,800,599,365,979,1495.66,187
高雄市茄萣區,2009,5629,2889845,513,400,263,630,451.27,87.9
高雄市茄萣區,2010,5819,3147469,541,419,274,656,522.9,96.67
高雄市茄萣區,2011,5889,3359561,570,444,290,679,528.18,92.58
高雄市茄萣區,2012,6220,3693458,594,464,303,721,520.72,87.69
高雄市茄萣區,2013,6141,3563792,580,459,303,715,501.17,86.36
高雄市茄萣區,2014,6035,3703917,614,487,317,749,566.27,92.27
高雄市茄萣區,2015,6078,3794732,624,497,323,771,541.01,86.65
高雄市茄萣區,2016,6210,3908210,629,499,326,778,544.45,86.51
高雄市永安區,2009,2946,1749901,594,472,292,760,477.23,80.34
高雄市永安區,2010,2995,1838603,614,487,302,790,502.75,81.9
高雄市永安區,2011,2981,1932476,648,507,310,814,578.74,89.28
高雄市永安區,2012,3127,2086947,667,528,326,833,530.65,79.51
高雄市永安區,2013,3159,2054291,650,511,314,826,531.71,81.76
高雄市永安區,2014,3137,2133431,680,536,324,846,574.96,84.54
高雄市永安區,2015,3169,2184884,689,551,337,871,540.55,78.4
高雄市永安區,2016,3229,2233738,692,549,337,877,555.81,80.35
高雄市橋頭區,2009,8757,6059600,692,521,321,889,818.97,118.35
高雄市橋頭區,2010,8996,6522094,725,545,329,926,868.6,119.81
高雄市橋頭區,2011,9315,7147259,767,562,343,960,1080.03,140.76
高雄市橋頭區,2012,9811,7819868,797,594,363,996,1049.79,131.71
高雄市橋頭區,2013,9753,7592656,778,588,361,980,842.67,108.24
高雄市橋頭區,2014,9857,8037696,815,602,366,1023,1126.38,138.13
高雄市橋頭區,2015,9920,8109002,817,609,373,1040,896.5,109.67
高雄市橋頭區,2016,10127,8284231,818,612,379,1034,852.66,104.23
高雄市梓官區,2009,7572,4405216,582,452,288,718,516.99,88.86
高雄市梓官區,2010,7698,4675913,607,464,290,752,551.65,90.82
高雄市梓官區,2011,7815,5028445,643,486,301,789,654.45,101.71
高雄市梓官區,2012,8275,5490514,664,519,320,826,567.95,85.6
高雄市梓官區,2013,7987,5250483,657,512,320,824,576.36,87.68
高雄市梓官區,2014,8177,5568198,681,529,330,851,743.05,109.12
高雄市梓官區,2015,8304,5662143,682,533,335,857,587.37,86.14
高雄市梓官區,2016,8409,5771549,686,536,341,864,591.05,86.11
高雄市田寮區,2009,1271,703820,554,449,288,709,416.18,75.16
高雄市田寮區,2010,1283,734102,572,451,296,720,447.65,78.24
高雄市田寮區,2011,1295,794246,613,476,313,774,498.12,81.22
高雄市田寮區,2012,1284,797745,621,491,328,805,481.41,77.49
高雄市田寮區,2013,1234,756866,613,492,310,781,472.88,77.1
高雄市田寮區,2014,1228,795426,648,509,323,817,525,81.05
高雄市田寮區,2015,1215,800154,659,515,332,824,522.44,79.33
高雄市田寮區,2016,1233,803468,652,499,327,802,524.61,80.51
高雄市阿蓮區,2009,5747,3460493,602,463,295,733,554.56,92.1
高雄市阿蓮區,2010,5887,3625537,616,474,299,763,540.79,87.81
高雄市阿蓮區,2011,5949,3989872,671,507,315,803,704.58,105.06
高雄市阿蓮區,2012,6312,4421323,700,526,333,839,715.93,102.21
高雄市阿蓮區,2013,6275,4291044,684,512,322,834,689.93,100.89
高雄市阿蓮區,2014,6346,4535117,715,523,328,860,828.12,115.88
高雄市阿蓮區,2015,6385,4618346,723,533,333,881,935.86,129.39
高雄市阿蓮區,2016,6469,4683043,724,537,331,866,871.66,120.41
高雄市路竹區,2009,12156,7979660,656,487,300,799,771.95,117.6
高雄市路竹區,2010,12455,8279211,665,493,305,820,704.61,106
高雄市路竹區,2011,12586,9061531,720,531,324,876,848.46,117.85
高雄市路竹區,2012,13148,9876796,751,554,344,912,819.44,109.08
高雄市路竹區,2013,13066,9651903,739,546,343,898,823.68,111.5
高雄市路竹區,2014,13212,10570405,800,569,355,929,1486.14,185.75
高雄市路竹區,2015,13310,10423464,783,580,359,945,890.85,113.76
高雄市路竹區,2016,13553,10526568,777,576,363,950,815.5,105
高雄市燕巢區,2009,5684,3545307,624,484,307,767,552.26,88.54
高雄市燕巢區,2010,5776,3676528,637,490,301,793,617.14,96.96
高雄市燕巢區,2011,5950,4011652,674,518,320,835,630.51,93.52
高雄市燕巢區,2012,6401,4523206,707,537,329,867,675.22,95.55
高雄市燕巢區,2013,6311,4445851,704,531,334,866,727.59,103.28
高雄市燕巢區,2014,6352,4605649,725,548,340,882,910.86,125.62
高雄市燕巢區,2015,6354,4573492,720,557,348,885,702.82,97.64
高雄市燕巢區,2016,6513,4664141,716,546,340,874,765.54,106.9
高雄市彌陀區,2009,3661,2057010,562,442,284,706,547.79,97.49
高雄市彌陀區,2010,3759,2176328,579,461,288,723,546.11,94.33
高雄市彌陀區,2011,3804,2335901,614,482,302,753,675.52,110.01
高雄市彌陀區,2012,3984,2527134,634,499,312,781,722.43,113.89
高雄市彌陀區,2013,3862,2420110,627,491,310,782,796.22,127.06
高雄市彌陀區,2014,3878,2511478,648,508,321,797,753.17,116.3
高雄市彌陀區,2015,3885,2553750,657,509,330,830,648.1,98.6
高雄市彌陀區,2016,3980,2589385,651,515,330,830,540.78,83.12
高雄市湖內區,2009,6435,3918461,609,461,292,732,889.76,146.12
高雄市湖內區,2010,6513,4136494,635,474,296,769,1174.12,184.87
高雄市湖內區,2011,6659,4554917,684,505,315,809,1231.08,179.98
高雄市湖內區,2012,7039,4903946,697,524,326,845,999.94,143.53
高雄市湖內區,2013,6975,4832871,693,517,324,831,1462.84,211.12
高雄市湖內區,2014,7122,5531945,777,537,331,859,4139.21,532.89
高雄市湖內區,2015,7234,5305184,733,554,347,879,1508.76,205.73
高雄市湖內區,2016,7403,5443381,735,555,346,877,1647.87,224.11
高雄市旗山區,2009,6338,4036677,637,490,303,815,589.1,92.49
高雄市旗山區,2010,6570,4232849,644,487,297,813,646.6,100.36
高雄市旗山區,2011,6762,4429481,655,490,298,830,618.66,94.44
高雄市旗山區,2012,7348,5121342,697,525,321,875,656.08,94.13
高雄市旗山區,2013,7068,4819634,682,522,314,867,610.43,89.52
高雄市旗山區,2014,7090,5052532,713,530,325,878,960.88,134.84
高雄市旗山區,2015,6996,4901306,701,537,333,881,620.57,88.58
高雄市旗山區,2016,7005,4918799,702,541,336,887,611.69,87.11
高雄市六龜區,2009,1498,822897,549,440,283,693,449.27,81.79
高雄市六龜區,2010,1537,909619,592,457,282,720,648.85,109.64
高雄市六龜區,2011,1616,947201,586,433,269,714,714.51,121.9
高雄市六龜區,2012,1729,1064083,615,475,291,742,658.62,107.02
高雄市六龜區,2013,1557,919453,591,472,297,737,519.04,87.89
高雄市六龜區,2014,1558,973579,625,487,305,750,641.87,102.72
高雄市六龜區,2015,1512,958864,634,507,323,749,627.16,98.89
高雄市六龜區,2016,1545,1005515,651,511,319,773,741.64,113.95
高雄市內門區,2009,1945,1051960,541,431,288,666,429.58,79.43
高雄市內門區,2010,2060,1147104,557,445,294,691,463.02,83.15
高雄市內門區,2011,2098,1196100,570,450,297,702,475.93,83.48
高雄市內門區,2012,2263,1317274,582,475,296,729,454.58,78.09
高雄市內門區,2013,2113,1231582,583,464,294,719,486.42,83.45
高雄市內門區,2014,2115,1249111,591,476,301,736,476.29,80.65
高雄市內門區,2015,2050,1241521,606,488,308,752,501.77,82.85
高雄市內門區,2016,2075,1251091,603,501,321,747,455.41,75.53
高雄市美濃區,2009,6331,4286153,677,522,323,881,683.95,101.02
高雄市美濃區,2010,6573,4567658,695,532,321,893,703.32,101.21
高雄市美濃區,2011,6908,4942629,715,538,324,923,737.51,103.08
高雄市美濃區,2012,7479,5565783,744,575,357,959,694.72,93.35
高雄市美濃區,2013,7270,5324735,732,569,351,953,636.83,86.95
高雄市美濃區,2014,7318,5473490,748,578,356,972,645.46,86.3
高雄市美濃區,2015,7254,5462076,753,582,363,963,641.3,85.17
高雄市美濃區,2016,7293,5458817,749,583,363,957,630.81,84.28
高雄市杉林區,2009,1350,745739,552,447,286,698,461.47,83.54
高雄市杉林區,2010,1457,819162,562,449,294,707,505.56,89.92
高雄市杉林區,2011,1504,897681,597,473,305,722,685.75,114.89
高雄市杉林區,2012,1725,1061930,616,495,310,746,565.32,91.83
高雄市杉林區,2013,1650,1004660,609,486,309,752,483.47,79.4
高雄市杉林區,2014,1608,1005839,626,503,313,780,500.11,79.95
高雄市杉林區,2015,1577,985505,625,505,321,785,491.29,78.62
高雄市杉林區,2016,1657,1015526,613,506,319,764,478.87,78.14
高雄市甲仙區,2009,972,521010,536,418,258,652,478.44,89.26
高雄市甲仙區,2010,959,505514,527,411,251,648,478.86,90.84
高雄市甲仙區,2011,941,496425,528,406,252,659,479.16,90.83
高雄市甲仙區,2012,948,518161,547,452,281,692,439.26,80.36
高雄市甲仙區,2013,868,476639,549,446,272,710,467.83,85.2
高雄市甲仙區,2014,873,500005,573,463,295,717,464.7,81.14
高雄市甲仙區,2015,826,496083,601,477,321,758,477,79.42
高雄市甲仙區,2016,801,476265,595,494,326,754,449.34,75.57
